ticker,company_name,event_date,cluster_start,cluster_end,n_unique_insiders,n_transactions,insider_names,total_value,avg_price,first_trade_date,last_trade_date,first_filing_date,last_filing_date
BCML,Baycom Corp,2020-06-10 12:22:39,2020-05-19,2020-06-09,3,3,Hotchkiss Malcolm Flemming; Kendall Lloyd W. Jr.; King Janet Lee,184189,13.626666666666665,2020-05-19,2020-06-09,2020-05-19 15:17:18,2020-06-10 12:22:39
EFSI,Eagle Financial Services Inc,2020-06-10 14:24:03,2020-05-18,2020-06-08,3,4,Lorey Brandon Craig; Milleson John R; Wilkins James R Jr,96847,26.689999999999998,2020-05-18,2020-06-08,2020-05-20 11:17:16,2020-06-10 14:24:03
REZI,"Resideo Technologies, Inc.",2020-06-10 16:17:05,2020-06-04,2020-06-08,4,5,Deninger Paul F; Fradin Roger; Kushner Brian; Teich Andrew C,1649572,9.07,2020-06-04,2020-06-08,2020-06-05 16:58:16,2020-06-10 16:17:05
PRTS,"U.S. Auto Parts Network, Inc.",2020-06-10 16:57:17,2020-05-28,2020-06-10,3,4,Barnes Jim; Gomes Sanjiv; Gomez Alfredo,100492,6.725,2020-05-28,2020-06-10,2020-05-28 09:06:14,2020-06-10 16:57:17
ASB,Associated Banc-Corp,2020-06-11 13:12:30,2020-06-09,2020-06-09,6,6,Bergstrom John F; Crowley Michael T Jr; Gerken R Jay; Haddad Michael J; Klappa Gale E; Lau Timothy J,775000,25.0,2020-06-09,2020-06-09,2020-06-11 12:46:41,2020-06-11 13:12:30
ORI,Old Republic International Corp,2020-06-11 15:16:24,2020-05-12,2020-06-11,6,9,Bateman Steven J; Kovaleski Charles J; McNitt Peter; Oberst Stephen J; Walker Steven R; Zucaro Aldo C,248302,15.50111111111111,2020-05-12,2020-06-11,2020-05-13 15:39:45,2020-06-11 15:16:24
TPC,Tutor Perini Corp,2020-06-11 16:16:42,2020-05-18,2020-06-10,4,5,Feltenstein Sidney J; Klein Michael R; Oneglia Raymond R; Smalley Gary G.,2209900,9.556,2020-05-18,2020-06-10,2020-05-20 16:24:54,2020-06-11 16:16:42
PWOD,Penns Woods Bancorp Inc,2020-06-11 17:07:09,2020-06-01,2020-06-11,3,4,Edwards William; Karas Michelle M; Kranich Charles E.,160469,22.0625,2020-06-01,2020-06-11,2020-06-01 12:09:05,2020-06-11 17:07:09
FCCY,1St Constitution Bancorp,2020-06-11 17:54:01,2020-05-18,2020-06-09,5,5,Aaron James G; Barrett William James; Penta Carmen M; Pisani Edwin J; Rue William M,144005,13.032,2020-05-18,2020-06-09,2020-05-20 20:58:38,2020-06-11 17:54:01
STOR,Store Capital Corp,2020-06-11 18:08:10,2020-05-13,2020-06-10,5,5,Donovan Joseph M; Hipp William Franklin; Kelley Tawn; Long Catherine F.; Volk Christopher H,380291,18.95,2020-05-13,2020-06-10,2020-05-14 16:25:26,2020-06-11 18:08:10
PNFP,Pinnacle Financial Partners Inc,2020-06-12 08:52:39,2020-06-03,2020-06-11,7,8,Brock Charles E; Callicutt Richard D II; Farnsworth Thomas C III; Galante Joseph C; Ingram David B; McCabe Robert A Jr; Thompson G Kennedy,4800000,25.0,2020-06-03,2020-06-11,2020-06-05 09:02:46,2020-06-12 08:52:39
TSC,"Tristate Capital Holdings, Inc.",2020-06-12 10:10:09,2020-05-12,2020-06-11,3,6,Demas David J; Dolan James J.; Fetterolf Brian S,449364,17.87833333333333,2020-05-12,2020-06-11,2020-05-12 16:53:12,2020-06-12 10:10:09
CCNE,Cnb Financial Corp/pa,2020-06-12 11:21:15,2020-06-10,2020-06-11,3,3,Powell Jeffrey S; Scott Nicholas N. Jr.; Young Julie M.,8564,18.616666666666667,2020-06-10,2020-06-11,2020-06-11 11:16:23,2020-06-12 11:21:15
CWBC,Community West Bancshares /,2020-06-12 15:25:36,2020-06-01,2020-06-12,3,3,Plourd Martin E; Stovesand Kirk; Stronks Timothy Joseph,11878,7.296666666666667,2020-06-01,2020-06-12,2020-06-02 11:41:05,2020-06-12 15:25:36
HBT,"Hbt Financial, Inc.",2020-06-12 16:08:30,2020-05-15,2020-06-12,3,3,Busch Patrick F; Drake Fred L; Pfeiffer Gerald E,243990,12.126666666666665,2020-05-15,2020-06-12,2020-05-18 16:20:36,2020-06-12 16:08:30
AGM,Federal Agricultural Mortgage Corp,2020-06-12 17:30:05,2020-05-14,2020-06-11,3,3,Dobrinski Everett M; Faivre-Davis Sara Louise; Sexton Robert G,241345,59.56666666666666,2020-05-14,2020-06-11,2020-05-18 16:35:16,2020-06-12 17:30:05
OVLY,Oak Valley Bancorp,2020-06-12 17:47:05,2020-05-28,2020-06-11,3,3,Holder H Randolph Jr; Lafferty Allison; Pelton Janet S,79700,12.983333333333334,2020-05-28,2020-06-11,2020-05-28 18:49:55,2020-06-12 17:47:05
ARCT,Arcturus Therapeutics Holdings Inc.,2020-06-12 18:22:52,2020-06-10,2020-06-12,3,3,Kummerfeld Keith C; Payne Joseph E; Sassine Andy,195389,31.586666666666662,2020-06-10,2020-06-12,2020-06-10 21:59:11,2020-06-12 18:22:52
NRIM,Northrim Bancorp Inc,2020-06-12 19:13:47,2020-06-01,2020-06-12,5,5,Drabek Anthony; McCambridge David J; Nelson Krystal Murphy; Schutt Aaron Michael; Wight David G,126226,24.374000000000002,2020-06-01,2020-06-12,2020-06-02 13:07:07,2020-06-12 19:13:47
MCY,Mercury General Corp,2020-06-15 12:11:52,2020-06-11,2020-06-12,3,3,Braunegg George Gwyer; Hosseini Abby; Little Joshua Eric,42845,40.11333333333334,2020-06-11,2020-06-12,2020-06-12 12:38:02,2020-06-15 12:11:52
MWK,"Mohawk Group Holdings, Inc.",2020-06-15 14:20:49,2020-06-08,2020-06-12,4,6,Harlam Bari A; Kurtz William; Petersen Greg; Von Walter Amy,230034,5.326666666666666,2020-06-08,2020-06-12,2020-06-09 16:07:54,2020-06-15 14:20:49
HVBC,"Hv Bancorp, Inc.",2020-06-15 14:26:25,2020-05-14,2020-06-12,3,9,Connelly Hugh W; Jacobsen J Christopher; Marino Robert Joseph,22874,12.02,2020-05-14,2020-06-12,2020-05-15 14:21:59,2020-06-15 14:26:25
CPF,Central Pacific Financial Corp,2020-06-15 14:50:34,2020-06-11,2020-06-11,5,5,Camp Christine H H; Fry Earl E; Kamitaki Wayne K; Ota Saedene K; Rose Crystal,153482,17.44,2020-06-11,2020-06-11,2020-06-15 14:42:46,2020-06-15 14:50:34
BOMN,Boston Omaha Corp,2020-06-15 16:02:51,2020-05-28,2020-06-11,4,4,Briner Bradford B; Keating Brendan Joseph; Peterson Adam K; Weisenburger Joshua Paul,389702,15.855,2020-05-28,2020-06-11,2020-06-01 19:24:00,2020-06-15 16:02:51
KDP,Keurig Dr Pepper Inc.,2020-06-15 16:21:22,2020-05-22,2020-06-12,3,5,Arboleda Mauricio Leyva; Jab Holdings B.V.; Singer Robert S,203667084,28.103999999999996,2020-05-22,2020-06-12,2020-05-22 17:25:54,2020-06-15 16:21:22
ESXB,Community Bankers Trust Corp,2020-06-15 18:54:32,2020-06-01,2020-06-11,5,6,Barber Gerald F.; Hardy William E.; Thomas Bruce E; Watkins John C; Williams Robin Traywick,16306,5.846666666666667,2020-06-01,2020-06-11,2020-06-03 17:51:36,2020-06-15 18:54:32
CRDA.,Crawford & Co,2020-06-16 10:02:38,2020-05-29,2020-06-15,3,9,Agadi Harshavardhan V; Lisenbey Danielle M; Swain William B Jr,226975,6.742222222222223,2020-05-29,2020-06-15,2020-06-01 17:05:34,2020-06-16 10:02:38
FCBP,First Choice Bancorp,2020-06-16 15:58:37,2020-06-04,2020-06-05,9,10,Bhakta Roshan; Franko Robert; Gray James H; Hui Peter; Maizel Luis; May Leonard; McKenzie-Tallerico Mary Lynn; Pranav Pravin; Thong Phillip,368913,16.222,2020-06-04,2020-06-05,2020-06-08 17:33:36,2020-06-16 15:58:37
BRBS,"Blue Ridge Bankshares, Inc.",2020-06-16 16:43:22,2020-05-13,2020-06-12,7,15,Burger Robert B.; Dean Mensel D; Janney Robert S.; Plum Brian K.; Sisk Mark W. Sr.; Spurzem Richard T; Woodruff Carolyn J.,294651,15.406666666666666,2020-05-13,2020-06-12,2020-05-14 14:18:03,2020-06-16 16:43:22
CCEL,Cryo Cell International Inc,2020-06-16 17:24:52,2020-06-12,2020-06-15,3,3,Portnoy David; Portnoy Mark L.; Wheeler Jonathan H.,433445,7.826666666666667,2020-06-12,2020-06-15,2020-06-16 17:23:30,2020-06-16 17:24:52
CADE,Cadence Bancorporation,2020-06-17 10:42:39,2020-06-15,2020-06-15,6,6,Fredericks J Richard; Harrison William B Jr; Hepner Virginia A; Owodunni Precious W; Stuart Scott M; Waller Kathy N,127875,8.269999999999998,2020-06-15,2020-06-15,2020-06-17 09:25:31,2020-06-17 10:42:39
CNNE,"Cannae Holdings, Inc.",2020-06-17 11:07:53,2020-06-15,2020-06-15,7,7,Bickett Brent B; Cox Richard L.; Gravelle Michael L; Martire Frank R; Massey Richard N; Meinhardt Erika; Willey Frank P,9312528,37.5,2020-06-15,2020-06-15,2020-06-17 09:51:02,2020-06-17 11:07:53
EMCF,Emclaire Financial Corp,2020-06-17 13:56:59,2020-06-01,2020-06-16,3,3,Bauer Milissa S; Marsh William C; Varischetti Nicholas D,253994,22.28,2020-06-01,2020-06-16,2020-06-01 15:10:35,2020-06-17 13:56:59
GABC,"German American Bancorp, Inc.",2020-06-17 14:50:30,2020-05-19,2020-06-15,8,9,Bawel Zachary W; Kelly Jason M; Klem U Butch; Ramsey Chris A; Ryan Christina M; Seger Thomas W; Sheidler Jack; Snowden Raymond Ward,17840,28.296666666666667,2020-05-19,2020-06-15,2020-05-19 13:01:42,2020-06-17 14:50:30
VERI,"Veritone, Inc.",2020-06-17 18:49:20,2020-05-26,2020-06-15,3,5,Steelberg Chad; Steelberg Ryan; Taketa Richard H,739462,11.132,2020-05-26,2020-06-15,2020-05-28 11:07:04,2020-06-17 18:49:20
PCVX,"Vaxcyte, Inc.",2020-06-18 16:30:41,2020-06-16,2020-06-16,4,4,"Emster Kurt Von; Heron Patrick J; Hopfner Robert Lorne; Tpg Group Holdings (Sbs) Advisors, Inc.",20688000,16.0,2020-06-16,2020-06-16,2020-06-16 19:13:16,2020-06-18 16:30:41
GBIO,Generation Bio Co.,2020-06-18 18:02:24,2020-06-16,2020-06-16,7,7,"Casdin Capital, LLC; Flynn James E; Invus Public Equities, L.P.; Rowland Charles A Jr; Seybold William; Wellington Biomedical Innovation Master Investors (Cayman) I L.P.; Zone Healthcare Holdings, LLC",68495000,19.0,2020-06-16,2020-06-16,2020-06-16 14:50:41,2020-06-18 18:02:24
FMBI,First Midwest Bancorp Inc,2020-06-18 18:16:27,2020-06-10,2020-06-17,11,11,Gill Phupinder; Hayley Kathryn; Henseler Peter J; Jamieson Michael W; Modruson Frank Blaise; Rose R Douglas; Rudnick Ellen A; Sander Mark G; Scudder Michael L; Van Arsdell Stephen C; Vanderwoude J Stephen,1018547,24.05818181818182,2020-06-10,2020-06-17,2020-06-12 12:49:00,2020-06-18 18:16:27
ACNB,Acnb Corp,2020-06-19 13:49:52,2020-06-15,2020-06-15,4,4,Elsner Frank III; Glass Lynda L; Helt James; Stone Thomas R,4750,25.31,2020-06-15,2020-06-15,2020-06-19 11:54:11,2020-06-19 13:49:52
FRAF,Franklin Financial Services Corp /pa/,2020-06-19 14:19:48,2020-05-20,2020-06-17,5,9,Carmack Karen K; Cekovich Ronald L; Craig Kevin W; Duffey Gregory A; Hanks Patricia A,4980,25.40222222222222,2020-05-20,2020-06-17,2020-05-22 11:54:58,2020-06-19 14:19:48
ACBI,"Atlantic Capital Bancshares, Inc.",2020-06-19 14:22:19,2020-06-12,2020-06-18,5,5,Cooper Shantella E.; Deriso Walter M Jr; Enden Henchy R; Hertz Douglas J.; Thomas Lizanne,176317,11.49,2020-06-12,2020-06-18,2020-06-15 10:07:23,2020-06-19 14:22:19
SYBT,"Stock Yards Bancorp, Inc.",2020-06-22 12:42:47,2020-06-19,2020-06-19,5,5,Bickel Paul J III; Brown J McCauley; Priebe Stephen M; Schutte John; Tasman Norman,15125,36.39,2020-06-19,2020-06-19,2020-06-22 12:38:30,2020-06-22 12:42:47
AVEO,"Aveo Pharmaceuticals, Inc.",2020-06-22 17:31:29,2020-06-19,2020-06-19,7,7,"Baskett Forest; Florence Anthony A. Jr.; Growth Equity Opportunities Fund Iv, LLC; Makhzoumi Mohamad; Makower Joshua; Sandell Scott D; Sonsini Peter W.",52499986,5.25,2020-06-19,2020-06-19,2020-06-22 17:26:00,2020-06-22 17:31:29
CNBKA,Century Bancorp Inc,2020-06-22 21:25:05,2020-05-22,2020-06-16,3,7,Evangelista Paul A; Filler James J; Sloane Barry R,1556901,94.61285714285714,2020-05-22,2020-06-16,2020-05-29 13:37:48,2020-06-22 21:25:05
CVLY,Codorus Valley Bancorp Inc,2020-06-23 10:53:27,2020-05-29,2020-06-19,3,3,Brown Sarah M; Kauffman Craig L; Pickett Larry D,35089,14.14,2020-05-29,2020-06-19,2020-06-02 09:27:01,2020-06-23 10:53:27
BCBP,Bcb Bancorp Inc,2020-06-23 11:12:21,2020-05-28,2020-06-19,4,7,Coughlin Thomas Michael; Hogan Mark D; Rizzo James G.; Robbins Spencer B.,67562,9.115714285714285,2020-05-28,2020-06-19,2020-05-28 16:16:16,2020-06-23 11:12:21
RPRX,Royalty Pharma Plc,2020-06-23 21:21:28,2020-06-18,2020-06-18,8,8,"Adage Capital Partners Gp, L.L.C.; Coyne Terrance P.; Ford William E; Giuliani Mario Germano; Hite Christopher; Legorreta Pablo G.; Lloyd George W.; Riggs Rory B",130820200,28.0,2020-06-18,2020-06-18,2020-06-22 17:31:15,2020-06-23 21:21:28
BKSC,Bank of South Carolina Corp,2020-06-24 16:39:54,2020-06-16,2020-06-24,3,3,Hassell Fleetwood S; Sass Douglas H; Walpole Eugene H IV,32874,11.14,2020-06-16,2020-06-24,2020-06-17 12:10:38,2020-06-24 16:39:54
PROG,"Progenity, Inc.",2020-06-25 16:25:56,2020-06-19,2020-06-23,3,3,"Athyrium Capital Management, LP; Athyrium Opportunities Fund (A) LP; Stylli Harry",100499985,15.0,2020-06-19,2020-06-23,2020-06-23 19:54:42,2020-06-25 16:25:56
FMTX,"Forma Therapeutics Holdings, Inc.,",2020-06-25 17:48:49,2020-06-23,2020-06-23,3,3,"Kolchinsky Peter; Ra Capital Management, L.P.; Wellington Biomedical Innovation Master Investors (Cayman) I L.P.",180000000,20.0,2020-06-23,2020-06-23,2020-06-24 21:19:40,2020-06-25 17:48:49
RPTX,Repare Therapeutics Inc.,2020-06-25 19:40:23,2020-06-23,2020-06-23,13,13,"Bonita David P; Foley Todd; Forte Steve; Gadicke Ansbert; Jerel Davis; Morrison Briggs; Mpm Bioventures 2014, L.P.; Orbimed Advisors LLC; Rhoads Ann D; Schafer Carol; Segal Lloyd Mitchell; Versant Vantage I, L.P.; Versant Ventures V, LLC",66504000,20.0,2020-06-23,2020-06-23,2020-06-25 16:31:57,2020-06-25 19:40:23
ESCA,Escalade Inc,2020-06-25 21:48:47,2020-06-18,2020-06-24,3,5,Glazer Walter P. Jr.; Griffin Patrick J; Griffin Robert E,1105887,12.364,2020-06-18,2020-06-24,2020-06-22 17:23:18,2020-06-25 21:48:47
NICK,Nicholas Financial Inc,2020-06-29 11:46:52,2020-06-08,2020-06-25,3,3,Marohn Douglas W; Peterson Adam K; Royal Jeffrey C,184716,7.47,2020-06-08,2020-06-25,2020-06-09 15:14:36,2020-06-29 11:46:52
CBKM,Consumers Bancorp Inc /oh/,2020-06-29 15:27:16,2020-06-16,2020-06-26,4,5,Goris Bradley; Lober Ralph J II; Paden Frank L; Parkinson John W,15051,14.766,2020-06-16,2020-06-26,2020-06-17 07:15:58,2020-06-29 15:27:16
GNTX,Gentex Corp,2020-06-30 19:54:34,2020-06-26,2020-06-26,4,4,Boehm Neil; Chiodo Matthew; Downing Steven R; Ryan Scott P,8161,21.42,2020-06-26,2020-06-26,2020-06-30 19:52:39,2020-06-30 19:54:34
MPB,Mid Penn Bancorp Inc,2020-07-02 14:06:11,2020-06-11,2020-06-30,13,13,Abel Robert A; Boyer Steven T; Brumbaugh Kimberly J; De Soto Matthew G; Frank Joel L.; Grubic Robert C; Kerwin Gregory M; Klinger Robert E; Moisey Robert J; Mowery Theodore W; Noone John E; Novak Alan P.; Quandel Noble C Jr,59706,18.443846153846156,2020-06-11,2020-06-30,2020-06-12 16:03:07,2020-07-02 14:06:11
RGCO,Rgc Resources Inc,2020-07-02 15:44:40,2020-06-01,2020-07-01,4,7,Agee Nancy H; Burton Randall P. II; Nester Paul W; Oliver Lawrence T.,11117,24.821428571428573,2020-06-01,2020-07-01,2020-06-02 13:41:52,2020-07-02 15:44:40
FFBC,First Financial Bancorp /oh/,2020-07-02 15:54:37,2020-06-30,2020-06-30,7,7,Ach J Wickliffe; Barron William G; Booth Cynthia O; Neighbours John T; Obrien Thomas Murray; Purkrabek Knust Susan L; Rahe Maribeth S,59282,13.89,2020-06-30,2020-06-30,2020-07-02 15:10:28,2020-07-02 15:54:37
FUSN,Fusion Pharmaceuticals Inc.,2020-07-02 16:58:57,2020-06-30,2020-06-30,9,9,"Christenson Johan; Crowley John J; Healthcap Vii, L.P.; Johnson & Johnson; Khuong Chau Quang; O'Leary James J; Orbimed Advisors LLC; Preston Heather; Tpg Group Holdings (Sbs) Advisors, Inc.",55532591,17.0,2020-06-30,2020-06-30,2020-07-02 16:02:07,2020-07-02 16:58:57
AKUS,"Akouos, Inc.",2020-07-02 20:50:48,2020-06-30,2020-06-30,19,19,"5Am Ventures V, L.P.; Baskett Forest; Behbahani Ali; Chang Carmen; Cormorant Asset Management, LP; Ecor1 Capital, LLC; Florence Anthony A. Jr.; Makhzoumi Mohamad; Makower Joshua; New Enterprise Associates 16, L.P.; Novartis Bioventures Ltd; Parmar Kush; Pivotal Bioventure Partners Fund I, L.P.; Preston Heather; Ra Capital Management, L.P.; Sandell Scott D; Sofinnova Venture Partners X, L.P.; Sonsini Peter W.; Walker Paul Edward",162171891,17.0,2020-06-30,2020-06-30,2020-07-01 16:14:36,2020-07-02 20:50:48
COLB,"Columbia Banking System, Inc.",2020-07-06 14:13:16,2020-07-02,2020-07-02,3,3,Baruffi Kumi Yamamoto; Lawson David C; Stein Clint,20587,25.51,2020-07-02,2020-07-02,2020-07-06 13:35:47,2020-07-06 14:13:16
FMNB,Farmers National Banc Corp /oh/,2020-07-06 14:48:34,2020-06-01,2020-07-01,5,9,Helmick Kevin J; Moore Terry A; Muransky Edward; Sabat Joseph W; Wallace Amber B,19708,11.761111111111113,2020-06-01,2020-07-01,2020-06-03 09:21:24,2020-07-06 14:48:34
GHC,Graham Holdings Co,2020-07-06 15:59:51,2020-02-27,2020-03-23,3,3,Bollinger Lee C; Markell Jack A.; Rosen Andrew Stephen,865486,346.25,2020-02-27,2020-03-23,2020-03-18 14:38:30,2020-07-06 15:59:51
DRIO,Dariohealth Corp.,2020-07-06 16:10:19,2020-06-03,2020-07-03,3,6,Raphael Erez; Shaked Yoav; Stern Adam K,38472,6.281666666666666,2020-06-03,2020-07-03,2020-06-05 16:01:28,2020-07-06 16:10:19
MLVF,"Malvern Bancorp, Inc.",2020-07-06 21:06:13,2020-06-11,2020-07-01,7,8,Barrett James W; Corelli Julia D; Feinstein Norman; Fish Andrew D.; Kent Howard; Leitzell Cynthia F; Scartozzi Stephen P,26313,12.841249999999999,2020-06-11,2020-07-01,2020-06-12 15:10:44,2020-07-06 21:06:13
HBMD,Howard Bancorp Inc,2020-07-07 11:13:28,2020-06-10,2020-07-06,8,8,Carpenter Robert L Jr; Jones Thomas Randy; McKone Steven Drew; Poynot Steven; Schwabe Charles E.; Scully Mary Ann; Steil Jack E; Turner Frank K Jr,32228,9.7775,2020-06-10,2020-07-06,2020-06-10 14:05:05,2020-07-07 11:13:28
DNB,"Dun & Bradstreet Holdings, Inc.",2020-07-07 16:07:56,2020-07-02,2020-07-02,7,7,Ammerman Douglas K; Daffron Stephen C.; Hipsher Bryan T.; Jabbour Anthony M; Massey Richard N; Pietrontone Anthony Jr; Reinhardt Joseph A. Ill,10236600,22.0,2020-07-02,2020-07-02,2020-07-07 16:05:56,2020-07-07 16:07:56
ED,Consolidated Edison Inc,2020-07-07 18:06:41,2020-05-31,2020-06-30,10,20,Cawley Timothy; De La Bastide Lore; Donnley Deneen L; Hoglund Robert N; McAvoy John; Muccilo Robert; Nachmias Stuart; Nadkarni Gurudatta D; Resheske Frances; Sanchez Robert,208100,73.81499999999998,2020-05-31,2020-06-30,2020-06-04 17:09:27,2020-07-07 18:06:41
CZNC,Citizens & Northern Corp,2020-07-08 11:50:47,2020-06-17,2020-07-07,4,4,Kilmer Bobbi J; Lehman Terry L; Pellegrino Frank G; Schoener Timothy E,78546,19.2475,2020-06-17,2020-07-07,2020-06-18 08:09:47,2020-07-08 11:50:47
COO,"Cooper Companies, Inc.",2020-07-08 16:58:07,2020-06-11,2020-07-08,3,4,Ricupati Agostino; Sheffield Holly R; White Albert G III,1057922,280.75,2020-06-11,2020-07-08,2020-06-15 16:39:38,2020-07-08 16:58:07
FMBM,F&m Bank Corp,2020-07-08 17:15:12,2020-06-08,2020-07-08,5,7,Burkholder Edward Ray; Caplinger Larry A; Comer Carrie A; Hanna Mark Christopher; Shillingburg Stephanie E,109521,18.92142857142857,2020-06-08,2020-07-08,2020-06-08 11:57:39,2020-07-08 17:15:12
MMAC,"Mma Capital Holdings, Inc.",2020-07-09 11:58:42,2020-07-02,2020-07-02,6,6,Flamer Cecil E; Gallagher Francis X Jr; Grant James Preston III; Kucera Suzanne G; Puddester Frederick W; Roberts Lisa Marie,96865,25.11,2020-07-02,2020-07-02,2020-07-06 17:06:41,2020-07-09 11:58:42
FNWB,First Northwest Bancorp,2020-07-09 17:35:00,2020-05-04,2020-05-14,5,7,Behar Dana D.; Deines Matthew; Finnie Cindy H.; Oliver Stephen E.; Tonina Norman J. Jr.,245604,10.945714285714285,2020-05-04,2020-05-14,2020-05-05 17:17:15,2020-07-09 17:35:00
CMCT,Cim Commercial Trust Corp,2020-07-09 19:59:54,2020-07-08,2020-07-08,5,5,"Cim Capital, LLC; Cim Service Provider, LLC; Kuba Shaul; Ressler Richard S; Shemesh Avraham",10651800,25.0,2020-07-08,2020-07-08,2020-07-09 19:27:25,2020-07-09 19:59:54
CLDB,Cortland Bancorp Inc,2020-07-10 16:21:49,2020-07-09,2020-07-09,8,8,Cole David C; Hoffman James E III; Kaback Neil J; Koch Joseph E; Langhenry Joseph P; Thompson Richard B; Vross Anthony R; Woofter Timothy K,8333,12.91,2020-07-09,2020-07-09,2020-07-10 11:36:05,2020-07-10 16:21:49
CORR,"Corenergy Infrastructure Trust, Inc.",2020-07-13 14:05:45,2020-07-09,2020-07-10,3,3,Ciccotello Conrad S; Fulmer Jeffrey E.; Schulte David J,34465,7.616666666666667,2020-07-09,2020-07-10,2020-07-10 14:32:57,2020-07-13 14:05:45
BWFG,"Bankwell Financial Group, Inc.",2020-07-14 16:42:27,2020-02-26,2020-03-23,7,9,Castiglioni Richard; Dale Eric J; Drexler Blake S; Garnett James M Jr; Ivanov Penko Krassimir; Jones Daniel S; Porto Carl M,232443,16.798888888888893,2020-02-26,2020-03-23,2020-03-18 10:05:44,2020-07-14 16:42:27
ETNB,"89Bio, Inc.",2020-07-14 20:11:20,2020-07-08,2020-07-10,3,3,"Grunberg Gregory; Longitude Capital Partners Iii, LLC; Ra Capital Management, L.P.",13562450,27.5,2020-07-08,2020-07-10,2020-07-10 16:32:42,2020-07-14 20:11:20
PSTX,"Poseida Therapeutics, Inc.",2020-07-15 17:00:16,2020-07-14,2020-07-14,3,3,Hirsch David; Lloyd Marcea Bland; Murphy Sean,4320000,16.0,2020-07-14,2020-07-14,2020-07-15 17:00:10,2020-07-15 17:00:16
NRIM,Northrim Bancorp Inc,2020-07-16 14:40:02,2020-04-30,2020-05-28,3,3,Cash Larry S; Hanneman Karl L; Karp David W,66624,23.496666666666666,2020-04-30,2020-05-28,2020-05-13 13:33:14,2020-07-16 14:40:02
NKTK,"Nkarta, Inc.",2020-07-16 17:00:31,2020-07-14,2020-07-14,7,7,"Baskett Forest; Florence Anthony A. Jr.; Makhzoumi Mohamad; Makower Joshua; New Enterprise Associates 15, L.P.; Sandell Scott D; Sonsini Peter W.",83999916,18.0,2020-07-14,2020-07-14,2020-07-16 17:00:10,2020-07-16 17:00:31
NCNO,"Ncino, Inc.",2020-07-16 18:03:11,2020-07-16,2020-07-16,4,4,Collins Steven A; Glover Joshua L; Orenstein Gregory; Sellers Jeanette,1064850,31.0,2020-07-16,2020-07-16,2020-07-16 18:00:18,2020-07-16 18:03:11
NKTX,"Nkarta, Inc.",2020-07-16 20:13:38,2020-07-14,2020-07-14,4,4,"Flynn James E; Glaxosmithkline Plc; Novo Holdings A/s; Ra Capital Management, L.P.",102999978,18.0,2020-07-14,2020-07-14,2020-07-14 11:39:10,2020-07-16 20:13:38
GABC,"German American Bancorp, Inc.",2020-07-17 14:46:19,2020-07-15,2020-07-15,9,9,Bawel Zachary W; Fine Marc D; Kelly Jason M; Ramsey Chris A; Ryan Christina M; Seger Thomas W; Sheidler Jack; Snowden Raymond Ward; Wagler Tyson J,164992,30.07,2020-07-15,2020-07-15,2020-07-17 13:34:40,2020-07-17 14:46:19
YORW,York Water Co,2020-07-21 09:31:32,2020-06-22,2020-07-20,16,19,Bracey Vernon L; Cawley James H; Colon Natalee; Dotzel Cynthia; Gang Michael W; Hand Joseph Thomas; Hardman Mark J; Hines Jeffrey R; Keller Jody L; McGlaughlin Erin C; Newcomer Robert P; Poff Matthew E; Rasmussen Steven R; Snyder Mark S; Waters Ernest J; Wheeler Mark A,41449,45.11368421052632,2020-06-22,2020-07-20,2020-06-22 16:05:39,2020-07-21 09:31:32
RLAY,"Relay Therapeutics, Inc.",2020-07-21 19:20:34,2020-07-20,2020-07-20,5,5,Adams Brian; Ingram Douglas S; Murcko Mark; Patel Sanjiv; Rubin Jami,2200000,20.0,2020-07-20,2020-07-20,2020-07-21 19:15:14,2020-07-21 19:20:34
MPB,Mid Penn Bancorp Inc,2020-07-22 14:35:20,2020-03-10,2020-03-31,15,19,Abel Robert A; Boyer Steven T; Brumbaugh Kimberly J; De Soto Matthew G; Frank Joel L.; Grubic Robert C; Kerwin Gregory M; Klinger Robert E; Moisey Robert J; Mowery Theodore W; Peduzzi Michael D; Quandel Noble C Jr; Ritrievi Rory G; Sparks David E; Specht William A III,167041,19.05842105263158,2020-03-10,2020-03-31,2020-03-10 17:02:02,2020-07-22 14:35:20
